ticker,announce_date,announce_hour,eps_est,eps_act
JNJ,2016-01-26,6.0,1.42,1.44
JNJ,2015-10-13,7.0,1.45,1.49
JNJ,2015-07-14,7.0,1.68,1.71
JNJ,2015-04-14,7.0,1.54,1.56
JNJ,2015-01-20,7.0,1.26,1.27
JNJ,2014-10-14,7.0,1.45,1.5
JNJ,2014-07-15,7.0,1.55,1.66
LLY,2026-10-29,8.0,9.93,
LLY,2026-08-05,6.0,6.58,8.38
LLY,2026-04-30,6.0,6.79,8.55
LLY,2026-02-04,6.0,6.91,7.54
LLY,2025-10-30,6.0,5.89,7.02
LLY,2025-08-07,6.0,5.59,6.31
LLY,2025-05-01,6.0,3.46,3.34
LLY,2025-02-06,6.0,5.07,5.32
LLY,2024-10-30,6.0,1.47,1.18
LLY,2024-08-08,7.0,2.77,3.92
LLY,2024-04-30,6.0,2.49,2.58
LLY,2024-02-06,6.0,2.37,2.49
LLY,2023-11-02,6.0,-0.12,0.1
LLY,2023-08-08,6.0,1.99,2.11
LLY,2023-04-27,6.0,1.73,1.62
LLY,2023-02-02,6.0,1.83,2.09
LLY,2022-11-01,6.0,1.94,1.98
LLY,2022-08-04,6.0,1.7,1.25
LLY,2022-04-28,6.0,2.29,2.62
LLY,2022-02-03,6.0,2.51,2.49
LLY,2021-10-26,6.0,1.96,1.94
LLY,2021-08-03,6.0,1.89,1.87
LLY,2021-04-27,6.0,2.1,1.87
LLY,2021-01-29,6.0,2.39,2.75
LLY,2020-10-27,6.0,1.71,1.54
LLY,2020-07-30,6.0,1.6,1.89
LLY,2020-04-23,6.0,1.48,1.75
LLY,2020-01-30,6.0,1.52,1.73
LLY,2019-10-23,6.0,1.41,1.48
LLY,2019-07-30,6.0,1.45,1.5
LLY,2019-04-30,6.0,1.33,1.33
LLY,2019-02-06,6.0,1.33,1.33
LLY,2018-11-06,6.0,1.35,1.39
LLY,2018-07-24,6.0,1.3,1.5
LLY,2018-04-24,6.0,1.13,1.34
LLY,2018-01-31,6.0,1.07,1.14
LLY,2017-10-24,6.0,1.03,1.05
LLY,2017-07-25,6.0,1.05,1.11
LLY,2017-04-25,6.0,0.96,0.98
LLY,2017-01-31,6.0,0.98,0.95
LLY,2016-10-25,6.0,0.96,0.88
LLY,2016-07-26,6.0,0.86,0.86
LLY,2016-04-26,6.0,0.85,0.83
LLY,2016-01-28,6.0,0.78,0.78
LLY,2015-10-22,6.0,0.76,0.89
LLY,2015-07-23,6.0,0.74,0.9
LLY,2015-04-23,6.0,0.74,0.87
LLY,2015-01-30,6.0,0.73,0.75
LLY,2014-10-23,6.0,0.67,0.66
LLY,2014-07-24,6.0,0.65,0.68
PFE,2026-11-03,7.0,0.76,
PFE,2026-08-04,6.0,0.68,0.77
PFE,2026-05-05,6.0,0.72,0.75
PFE,2026-02-03,6.0,0.57,0.66
PFE,2025-11-04,7.0,0.63,0.87
PFE,2025-08-05,6.0,0.57,0.78
PFE,2025-04-29,6.0,0.67,0.92
PFE,2025-02-04,6.0,0.46,0.63
PFE,2024-10-29,6.0,0.61,1.06
PFE,2024-07-30,8.0,0.46,0.6
PFE,2024-05-01,6.0,0.51,0.82
PFE,2024-01-30,6.0,-0.18,0.1
PFE,2023-10-31,6.0,-0.34,-0.17
PFE,2023-08-01,6.0,0.58,0.67
PFE,2023-05-02,6.0,0.99,1.23
PFE,2023-01-31,6.0,1.04,1.14
PFE,2022-11-01,6.0,1.4,1.78
PFE,2022-07-28,6.0,1.78,2.04
PFE,2022-05-03,6.0,1.57,1.62
PFE,2022-02-08,6.0,0.87,1.08
PFE,2021-11-02,6.0,1.09,1.34
PFE,2021-07-28,6.0,0.98,1.07
PFE,2021-05-04,6.0,0.78,0.93
PFE,2021-02-02,6.0,0.46,0.42
PFE,2020-10-27,6.0,0.71,0.72
PFE,2020-07-28,6.0,0.66,0.78
PFE,2020-04-28,6.0,0.73,0.8
PFE,2020-01-28,6.0,0.58,0.55
PFE,2019-10-29,6.0,0.62,0.75
PFE,2019-07-29,6.0,0.75,0.8
PFE,2019-04-30,6.0,0.75,0.85
PFE,2019-01-29,6.0,0.63,0.64
PFE,2018-10-30,6.0,0.75,0.78
PFE,2018-07-31,6.0,0.74,0.81
PFE,2018-05-01,6.0,0.74,0.77
PFE,2018-01-30,6.0,0.56,0.62
PFE,2017-10-31,6.0,0.65,0.67
PFE,2017-08-01,6.0,0.66,0.67
PFE,2017-05-02,6.0,0.67,0.69
PFE,2017-01-31,6.0,0.51,0.47
PFE,2016-11-01,6.0,0.62,0.61
PFE,2016-08-02,6.0,0.62,0.64
PFE,2016-05-03,5.0,0.55,0.67
PFE,2016-02-02,6.0,0.52,0.53
PFE,2015-10-27,6.0,0.51,0.6
PFE,2015-07-28,7.0,0.52,0.56
PFE,2015-04-28,7.0,0.49,0.51
PFE,2015-01-27,7.0,0.53,0.54
PFE,2014-10-28,7.0,0.55,0.57
PFE,2014-07-29,7.0,0.57,0.58
MRK,2026-10-29,8.0,2.21,
MRK,2026-08-04,6.0,-0.26,-0.13
MRK,2026-04-30,6.0,-1.47,-1.28
MRK,2026-02-03,6.0,2.01,2.04
MRK,2025-10-30,6.0,2.35,2.58
MRK,2025-07-29,6.0,2.03,2.13
MRK,2025-04-24,6.0,2.14,2.22
MRK,2025-02-04,6.0,1.67,1.72
MRK,2024-10-31,6.0,1.57,1.57
MRK,2024-07-30,6.0,2.14,2.28
MRK,2024-04-25,6.0,1.92,2.07
MRK,2024-02-01,6.0,-0.11,0.03
MRK,2023-10-26,6.0,1.95,2.13
MRK,2023-08-01,6.0,-2.18,-2.06
MRK,2023-04-27,6.0,1.34,1.4
MRK,2023-02-02,6.0,1.54,1.62
MRK,2022-10-27,6.0,1.71,1.85
MRK,2022-07-28,6.0,1.71,1.87
MRK,2022-04-28,6.0,1.83,2.14
MRK,2022-02-03,6.0,1.52,1.8
MRK,2021-10-28,6.0,1.55,1.75
MRK,2021-07-29,6.0,1.35,1.31
MRK,2021-04-29,6.0,1.61,1.4
MRK,2021-02-04,6.0,1.39,1.32
MRK,2020-10-27,6.0,1.43,1.74
MRK,2020-07-31,6.0,1.09,1.37
MRK,2020-04-28,7.0,1.34,1.5
MRK,2020-02-05,6.0,1.15,1.16
MRK,2019-10-29,6.0,1.24,1.51
MRK,2019-07-30,6.0,1.16,1.3
MRK,2019-04-30,6.0,1.05,1.22
MRK,2019-02-01,6.0,1.03,1.04
MRK,2018-10-25,6.0,1.14,1.19
MRK,2018-07-27,6.0,1.03,1.06
MRK,2018-05-01,6.0,1.0,1.05
MRK,2018-02-02,6.0,0.94,0.98
MRK,2017-10-27,6.0,1.03,1.11
MRK,2017-07-28,6.0,0.87,1.01
MRK,2017-05-02,6.0,0.83,0.88
MRK,2017-02-02,6.0,0.89,0.89
MRK,2016-10-25,6.0,0.99,1.07
MRK,2016-07-29,6.0,0.91,0.93
MRK,2016-05-05,6.0,0.85,0.89
MRK,2016-02-03,6.0,0.91,0.93
MRK,2015-10-27,6.0,0.92,0.96
MRK,2015-07-28,7.0,0.81,0.86
MRK,2015-04-28,7.0,0.75,0.85
MRK,2015-02-04,7.0,0.86,0.87
MRK,2014-10-27,7.0,0.88,0.9
MRK,2014-07-29,6.0,0.81,0.85
ABBV,2026-10-29,8.0,3.84,
ABBV,2026-07-31,7.0,3.61,3.65
ABBV,2026-04-29,7.0,2.67,2.65
ABBV,2026-02-04,7.0,2.65,2.71
ABBV,2025-10-31,7.0,1.78,1.86
ABBV,2025-07-31,7.0,2.91,2.97
ABBV,2025-04-25,7.0,2.4,2.46
ABBV,2025-01-31,7.0,2.12,2.16
ABBV,2024-10-30,7.0,2.92,3.0
ABBV,2024-07-25,7.0,2.66,2.65
ABBV,2024-04-26,7.0,2.26,2.31
ABBV,2024-02-02,7.0,2.8,2.79
ABBV,2023-10-27,7.0,2.87,2.95
ABBV,2023-07-27,7.0,2.81,2.91
ABBV,2023-04-27,7.0,2.49,2.46
ABBV,2023-02-09,7.0,3.58,3.6
ABBV,2022-10-28,7.0,3.57,3.66
ABBV,2022-07-29,7.0,3.31,3.37
ABBV,2022-04-29,7.0,3.14,3.16
ABBV,2022-02-02,7.0,3.28,3.31
ABBV,2021-10-29,7.0,3.22,3.33
ABBV,2021-07-30,7.0,3.03,3.11
ABBV,2021-04-30,7.0,2.83,2.95
ABBV,2021-02-03,7.0,2.85,2.92
ABBV,2020-10-30,7.0,2.77,2.83
ABBV,2020-07-31,7.0,2.2,2.34
ABBV,2020-05-01,8.0,2.25,2.42
ABBV,2020-02-07,7.0,2.19,2.21
ABBV,2019-11-01,7.0,2.3,2.33
ABBV,2019-07-26,7.0,2.21,2.26
ABBV,2019-04-25,7.0,2.07,2.14
ABBV,2019-01-25,7.0,1.93,1.9
ABBV,2018-11-02,7.0,2.0,2.14
ABBV,2018-07-27,7.0,1.97,2.0
ABBV,2018-04-26,7.0,1.79,1.87
ABBV,2018-01-26,7.0,1.43,1.48
ABBV,2017-10-27,7.0,1.39,1.41
ABBV,2017-07-28,7.0,1.4,1.42
ABBV,2017-04-27,7.0,1.26,1.28
ABBV,2017-01-27,7.0,1.2,1.2
ABBV,2016-10-28,7.0,1.2,1.21
ABBV,2016-07-29,7.0,1.2,1.26
ABBV,2016-04-28,7.0,1.14,1.15
ABBV,2016-01-29,7.0,1.12,1.13
ABBV,2015-10-30,6.0,1.08,1.13
ABBV,2015-07-24,7.0,1.06,1.08
ABBV,2015-04-23,7.0,0.85,0.94
ABBV,2015-01-30,7.0,0.86,0.89
ABBV,2014-10-31,7.0,0.77,0.89
ABBV,2014-07-25,7.0,0.76,0.82
JPM,2026-10-13,8.0,5.89,
JPM,2026-07-14,6.0,5.8,6.14
JPM,2026-04-14,6.0,5.51,5.94
JPM,2026-01-13,6.0,4.82,4.63
JPM,2025-10-14,6.0,4.87,5.07
JPM,2025-07-15,6.0,4.48,4.96
JPM,2025-04-11,6.0,4.64,5.07
JPM,2025-01-15,6.0,4.04,4.81
JPM,2024-10-11,6.0,3.99,4.37
JPM,2024-07-12,6.0,5.09,6.12
JPM,2024-04-12,6.0,4.13,4.44
JPM,2024-01-12,6.0,3.6,3.04
JPM,2023-10-13,6.0,3.97,4.33
JPM,2023-07-14,6.0,3.76,4.75
JPM,2023-04-14,6.0,3.37,4.1
JPM,2023-01-13,6.0,3.1,3.57
JPM,2022-10-14,6.0,2.85,3.12
JPM,2022-07-14,6.0,2.9,2.76
JPM,2022-04-13,6.0,2.71,2.63
JPM,2022-01-14,6.0,3.03,3.33
JPM,2021-10-13,6.0,3.0,3.55
JPM,2021-07-13,6.0,3.17,3.78
JPM,2021-04-14,6.0,3.06,4.59
JPM,2021-01-15,6.0,2.65,3.07
JPM,2020-10-13,6.0,2.24,3.09
JPM,2020-07-14,6.0,1.21,1.08
JPM,2020-04-14,6.0,2.2,2.89
JPM,2020-01-14,6.0,2.36,2.57
JPM,2019-10-15,6.0,2.45,2.68
JPM,2019-07-16,6.0,2.49,2.82
JPM,2019-04-12,6.0,2.35,2.65
JPM,2019-01-15,6.0,2.19,1.98
JPM,2018-10-12,6.0,2.26,2.34
JPM,2018-07-13,6.0,2.22,2.29
JPM,2018-04-13,6.0,2.29,2.26
JPM,2018-01-12,6.0,1.69,1.76
JPM,2017-10-12,6.0,1.66,1.76
JPM,2017-07-14,6.0,1.59,1.71
JPM,2017-04-13,6.0,1.51,1.65
JPM,2017-01-13,7.0,1.42,1.58
JPM,2016-10-14,2.0,1.39,1.58
JPM,2016-07-14,6.0,1.43,1.55
JPM,2016-04-13,6.0,1.26,1.35
JPM,2016-01-14,6.0,1.26,1.32
JPM,2015-10-13,16.0,1.37,1.32
JPM,2015-07-14,7.0,1.44,1.54
JPM,2015-04-14,7.0,1.41,1.45
JPM,2015-01-14,6.0,1.32,1.19
JPM,2014-10-14,6.0,1.38,1.62
JPM,2014-07-15,6.0,1.3,1.46
BAC,2026-10-14,8.0,1.18,
BAC,2026-07-14,6.0,1.12,1.21
BAC,2026-04-15,6.0,1.02,1.11
BAC,2026-01-14,6.0,0.96,0.98
BAC,2025-10-15,6.0,0.95,1.06
BAC,2025-07-16,6.0,0.86,0.89
BAC,2025-04-15,6.0,0.81,0.9
BAC,2025-01-16,6.0,0.77,0.82
BAC,2024-10-15,6.0,0.76,0.81
BAC,2024-07-16,6.0,0.8,0.83
BAC,2024-04-16,6.0,0.77,0.76
BAC,2024-01-12,6.0,0.64,0.35
BAC,2023-10-17,6.0,0.82,0.9
BAC,2023-07-18,6.0,0.83,0.88
BAC,2023-04-18,6.0,0.83,0.94
BAC,2023-01-13,6.0,0.77,0.85
BAC,2022-10-17,6.0,0.77,0.81
BAC,2022-07-18,6.0,0.75,0.73
BAC,2022-04-18,6.0,0.74,0.8
BAC,2022-01-19,6.0,0.76,0.82
BAC,2021-10-14,6.0,0.7,0.85
BAC,2021-07-14,6.0,0.76,1.03
BAC,2021-04-15,12.0,0.65,0.86
BAC,2021-01-19,6.0,0.54,0.59
BAC,2020-10-14,6.0,0.5,0.51
BAC,2020-07-16,6.0,0.29,0.37
BAC,2020-04-15,7.0,0.6,0.4
BAC,2020-01-15,6.0,0.69,0.74
BAC,2019-10-16,6.0,0.51,0.56
BAC,2019-07-17,6.0,0.71,0.74
BAC,2019-04-16,6.0,0.66,0.7
BAC,2019-01-16,6.0,0.63,0.7
BAC,2018-10-15,7.0,0.62,0.66
BAC,2018-07-16,6.0,0.58,0.63
BAC,2018-04-16,6.0,0.59,0.62
BAC,2018-01-17,6.0,0.14,0.2
BAC,2017-10-13,6.0,0.46,0.48
BAC,2017-07-18,6.0,0.44,0.46
BAC,2017-04-18,6.0,0.35,0.41
BAC,2017-01-13,6.0,0.38,0.4
BAC,2016-10-17,2.0,0.34,0.41
BAC,2016-07-18,6.0,0.33,0.36
BAC,2016-04-14,6.0,0.21,0.21
BAC,2016-01-19,6.0,0.27,0.28
BAC,2015-10-14,7.0,0.33,0.37
BAC,2015-07-15,7.0,0.35,0.45
BAC,2015-04-15,7.0,0.29,0.27
BAC,2015-01-15,7.0,0.31,0.25
BAC,2014-10-15,7.0,-0.09,-0.05
BAC,2014-07-16,7.0,0.12,0.19
GS,2026-10-13,8.0,15.73,
GS,2026-07-14,7.0,14.54,20.98
GS,2026-04-13,7.0,16.24,17.55
GS,2026-01-15,7.0,11.76,14.01
GS,2025-10-14,7.0,11.09,12.25
GS,2025-07-16,7.0,9.62,10.91
GS,2025-04-14,7.0,12.29,14.12
GS,2025-01-15,7.0,8.29,10.97
GS,2024-10-15,7.0,7.31,9.02
GS,2024-07-15,7.0,8.4,8.41
GS,2024-04-15,7.0,8.7,11.58
GS,2024-01-16,7.0,4.27,5.48
GS,2023-10-17,7.0,5.53,5.47
GS,2023-07-19,7.0,3.83,3.08
GS,2023-04-18,7.0,8.06,8.79
GS,2023-01-17,7.0,5.77,3.32
GS,2022-10-18,7.0,7.52,8.25
GS,2022-07-18,7.0,6.56,7.73
GS,2022-04-14,7.0,8.98,10.76
GS,2022-01-18,7.0,11.93,10.81
GS,2021-10-15,8.0,10.01,14.93
GS,2021-07-13,7.0,10.18,15.02
GS,2021-04-14,7.0,10.19,18.6
GS,2021-01-19,7.0,7.36,12.55
GS,2020-10-14,7.0,5.5,9.68
GS,2020-07-15,7.0,3.91,6.26
GS,2020-04-15,7.0,3.36,3.11
GS,2020-01-15,7.0,5.49,4.69
GS,2019-10-15,7.0,4.89,4.79
GS,2019-07-16,7.0,5.09,5.81
GS,2019-04-15,7.0,5.1,5.71
GS,2019-01-16,7.0,4.71,6.04
GS,2018-10-16,7.0,5.38,6.28
GS,2018-07-17,7.0,4.64,5.98
GS,2018-04-17,7.0,5.54,6.95
GS,2018-01-17,7.0,4.95,5.68
GS,2017-10-17,7.0,4.15,5.02
GS,2017-07-18,7.0,3.41,3.95
GS,2017-04-18,7.0,5.24,5.15
GS,2017-01-18,7.0,4.8,5.08
GS,2016-10-18,7.0,3.83,4.88
GS,2016-07-19,7.0,3.04,3.72
GS,2016-04-19,7.0,2.5,2.68
GS,2016-01-20,7.0,3.62,4.68
GS,2015-10-15,7.0,3.08,2.9
GS,2015-07-16,7.0,3.95,1.98
GS,2015-04-16,7.0,4.27,5.94
GS,2015-01-16,7.0,4.31,4.38
GS,2014-10-16,7.0,3.14,4.57
GS,2014-07-15,7.0,3.09,4.1
MS,2026-10-14,8.0,3.16,
MS,2026-07-15,7.0,2.93,3.46
MS,2026-04-15,7.0,3.02,3.43
MS,2026-01-15,7.0,2.45,2.68
MS,2025-10-15,7.0,2.11,2.8
MS,2025-07-16,7.0,1.98,2.13
MS,2025-04-11,7.0,2.21,2.6
MS,2025-01-16,8.0,1.69,2.22
MS,2024-10-16,7.0,1.58,1.88
MS,2024-07-16,7.0,1.65,1.82
MS,2024-04-16,7.0,1.65,2.02
MS,2024-01-16,7.0,1.03,0.85
MS,2023-10-18,7.0,1.29,1.38
MS,2023-07-18,7.0,1.21,1.44
MS,2023-04-19,7.0,1.66,1.74
MS,2023-01-17,8.0,1.29,1.31
MS,2022-10-14,7.0,1.51,1.47
MS,2022-07-14,7.0,1.6,1.53
MS,2022-04-14,7.0,1.72,2.06
MS,2022-01-19,7.0,1.96,2.08
MS,2021-10-14,7.0,1.68,2.04
MS,2021-07-15,7.0,1.65,1.85
MS,2021-04-16,7.0,1.71,2.19
MS,2021-01-20,7.0,1.28,1.92
MS,2020-10-15,7.0,1.26,1.66
MS,2020-07-16,7.0,1.11,1.96
MS,2020-04-16,8.0,1.08,0.99
MS,2020-01-16,7.0,1.0,1.3
MS,2019-10-17,7.0,1.11,1.27
MS,2019-07-18,7.0,1.16,1.23
MS,2019-04-17,7.0,1.17,1.39
MS,2019-01-17,7.0,0.89,0.8
MS,2018-10-16,6.0,1.02,1.17
MS,2018-07-18,6.0,1.1,1.25
MS,2018-04-18,6.0,1.25,1.45
MS,2018-01-18,6.0,0.78,0.84
MS,2017-10-17,6.0,0.81,0.93
MS,2017-07-19,6.0,0.77,0.87
MS,2017-04-19,6.0,0.9,1.0
MS,2017-01-17,6.0,0.65,0.81
MS,2016-10-19,6.0,0.63,0.8
MS,2016-07-20,6.0,0.59,0.75
MS,2016-04-18,6.0,0.49,0.55
MS,2016-01-19,6.0,0.3,0.39
MS,2015-10-19,6.0,0.64,0.48
MS,2015-07-20,7.0,0.74,0.85
MS,2015-04-20,7.0,0.79,0.85
MS,2015-01-20,7.0,0.75,0.47
MS,2014-10-17,7.0,0.55,0.84
MS,2014-07-17,7.0,0.55,0.94
V,2026-10-27,16.0,3.43,
V,2026-07-28,16.0,3.23,3.32
V,2026-04-28,16.0,3.1,3.31
V,2026-01-29,16.0,3.14,3.17
V,2025-10-28,16.0,2.97,2.98
V,2025-07-29,16.0,2.85,2.98
V,2025-04-29,16.0,2.68,2.76
V,2025-01-30,16.0,2.66,2.75
V,2024-10-29,16.0,2.58,2.71
V,2024-07-23,16.0,2.42,2.42
V,2024-04-23,16.0,2.43,2.51
V,2024-01-25,16.0,2.34,2.41
V,2023-10-24,16.0,2.24,2.33
V,2023-07-25,16.0,2.12,2.16
V,2023-04-25,16.0,1.99,2.09
V,2023-01-26,16.0,2.01,2.18
V,2022-10-25,16.0,1.87,1.93
V,2022-07-26,16.0,1.75,1.98
V,2022-04-26,16.0,1.65,1.79
V,2022-01-27,16.0,1.7,1.81
V,2021-10-26,16.0,1.54,1.62
V,2021-07-27,16.0,1.35,1.49
V,2021-04-27,16.0,1.27,1.38
V,2021-01-28,16.0,1.28,1.42
V,2020-10-28,16.0,1.1,1.12
V,2020-07-28,16.0,1.04,1.06
V,2020-04-30,16.0,1.35,1.39
V,2020-01-30,16.0,1.47,1.46
V,2019-10-24,16.0,1.43,1.47
V,2019-07-23,16.0,1.32,1.37
V,2019-04-24,16.0,1.24,1.31
V,2019-01-30,16.0,1.25,1.3
V,2018-10-24,16.0,1.2,1.21
V,2018-07-25,16.0,1.09,1.2
V,2018-04-25,16.0,1.01,1.11
V,2018-02-01,16.0,0.98,1.08
V,2017-10-25,6.0,0.85,0.9
V,2017-07-20,16.0,0.81,0.86
V,2017-04-20,16.0,0.79,0.86
V,2017-02-02,16.0,0.78,0.86
V,2016-10-24,16.0,0.73,0.78
V,2016-07-21,16.0,0.67,0.69
V,2016-04-21,16.0,0.66,0.68
V,2016-01-28,16.0,0.68,0.69
V,2015-11-02,6.0,0.63,0.62
V,2015-07-23,16.0,0.58,0.62
V,2015-04-30,16.0,0.62,0.63
V,2015-01-29,16.0,0.62,0.63
V,2014-10-29,16.0,0.53,0.55
V,2014-07-24,16.0,0.52,0.54
MA,2026-10-29,8.0,5.15,
MA,2026-07-30,8.0,4.78,5.04
MA,2026-04-30,8.0,4.41,4.6
MA,2026-01-29,8.0,4.24,4.76
MA,2025-10-30,8.0,4.31,4.38
MA,2025-07-31,8.0,4.02,4.15
MA,2025-05-01,8.0,3.56,3.73
MA,2025-01-30,8.0,3.69,3.82
MA,2024-10-31,8.0,3.75,3.89
MA,2024-07-31,8.0,3.51,3.59
MA,2024-05-01,8.0,3.24,3.31
MA,2024-01-31,8.0,3.08,3.18
MA,2023-10-26,8.0,3.21,3.39
MA,2023-07-27,8.0,2.83,2.89
MA,2023-04-27,8.0,2.71,2.8
MA,2023-01-26,8.0,2.58,2.65
MA,2022-10-27,8.0,2.57,2.68
MA,2022-07-28,8.0,2.36,2.56
MA,2022-04-28,8.0,2.16,2.76
MA,2022-01-27,8.0,2.21,2.35
MA,2021-10-28,8.0,2.19,2.37
MA,2021-07-29,8.0,1.75,1.95
MA,2021-04-29,8.0,1.56,1.74
MA,2021-01-28,8.0,1.52,1.64
MA,2020-10-28,8.0,1.66,1.6
MA,2020-07-30,8.0,1.18,1.36
MA,2020-04-29,11.0,1.74,1.83
MA,2020-01-29,8.0,1.87,1.96
MA,2019-10-29,8.0,2.01,2.15
MA,2019-07-30,7.0,1.83,1.89
MA,2019-04-30,8.0,1.66,1.78
MA,2019-01-31,8.0,1.52,1.55
MA,2018-10-30,8.0,1.68,1.78
MA,2018-07-26,8.0,1.53,1.66
MA,2018-05-02,8.0,1.24,1.5
MA,2018-02-01,8.0,1.12,1.14
MA,2017-10-31,8.0,1.23,1.34
MA,2017-07-27,8.0,1.04,1.1
MA,2017-05-02,8.0,0.95,1.01
MA,2017-01-31,8.0,0.86,0.86
MA,2016-10-28,8.0,0.98,1.08
MA,2016-07-28,8.0,0.9,0.96
MA,2016-04-28,7.0,0.85,0.86
MA,2016-01-29,7.0,0.68,0.79
MA,2015-10-29,7.0,0.87,0.91
MA,2015-07-29,8.0,0.85,0.85
MA,2015-04-29,8.0,0.8,0.89
MA,2015-01-30,8.0,0.67,0.69
MA,2014-10-30,8.0,0.78,0.87
MA,2014-07-31,8.0,0.77,0.8
CAT,2026-10-29,8.0,6.92,
CAT,2026-08-04,6.0,6.2,8.17
CAT,2026-04-30,6.0,4.64,5.54
CAT,2026-01-29,6.0,4.71,5.16
CAT,2025-10-29,6.0,4.52,4.95
CAT,2025-08-05,6.0,4.9,4.72
CAT,2025-04-30,6.0,4.34,4.25
CAT,2025-01-30,6.0,5.03,5.14
CAT,2024-10-30,6.0,5.35,5.17
CAT,2024-08-06,6.0,5.54,5.99
CAT,2024-04-25,6.0,5.13,5.6
CAT,2024-02-05,6.0,4.75,5.23
CAT,2023-10-31,6.0,4.79,5.52
CAT,2023-08-01,6.0,4.58,5.55
CAT,2023-04-27,6.0,3.79,4.91
CAT,2023-01-31,6.0,4.03,3.86
CAT,2022-10-27,6.0,3.17,3.95
CAT,2022-08-02,6.0,3.02,3.18
CAT,2022-04-28,6.0,2.6,2.88
CAT,2022-01-28,6.0,2.26,2.69
CAT,2021-10-28,6.0,2.2,2.66
CAT,2021-07-30,6.0,2.41,2.6
CAT,2021-04-29,6.0,1.94,2.87
CAT,2021-01-29,6.0,1.49,2.12
CAT,2020-10-27,6.0,1.18,1.34
CAT,2020-07-31,6.0,0.72,1.03
CAT,2020-04-28,7.0,1.67,1.6
CAT,2020-01-31,6.0,2.38,2.63
CAT,2019-10-23,6.0,2.89,2.66
CAT,2019-07-24,7.0,3.12,2.83
CAT,2019-04-24,7.0,2.86,2.94
CAT,2019-01-28,7.0,2.99,2.55
CAT,2018-10-23,7.0,2.85,2.86
CAT,2018-07-30,7.0,2.74,2.97
CAT,2018-04-24,7.0,2.12,2.82
CAT,2018-01-25,7.0,1.78,2.16
CAT,2017-10-24,7.0,1.28,1.95
CAT,2017-07-25,7.0,1.26,1.49
CAT,2017-04-25,7.0,0.63,1.28
CAT,2017-01-26,7.0,0.67,0.83
CAT,2016-10-25,7.0,0.76,0.85
CAT,2016-07-26,7.0,0.96,1.09
CAT,2016-04-22,7.0,0.68,0.67
CAT,2016-01-28,7.0,0.69,0.74
CAT,2015-10-22,7.0,0.79,0.75
CAT,2015-07-23,7.0,1.28,1.27
CAT,2015-04-23,7.0,1.36,1.86
CAT,2015-01-27,7.0,1.57,1.35
CAT,2014-10-23,7.0,1.35,1.72
CAT,2014-07-24,7.0,1.53,1.69
HON,2026-10-22,8.0,2.17,
HON,2026-07-23,6.0,1.82,1.95
HON,2026-04-23,6.0,4.64,4.9
HON,2026-01-29,6.0,5.07,5.18
HON,2025-10-23,6.0,5.13,5.64
HON,2025-07-24,6.0,5.32,5.5
HON,2025-04-29,6.0,4.42,5.02
HON,2025-02-06,6.0,4.69,4.94
HON,2024-10-24,6.0,5.01,5.16
HON,2024-07-25,6.0,4.83,4.98
HON,2024-04-25,6.0,4.36,4.5
HON,2024-02-01,6.0,5.18,5.2
HON,2023-10-26,6.0,4.46,4.54
HON,2023-07-27,6.0,4.43,4.46
HON,2023-04-27,6.0,3.85,4.14
HON,2023-02-02,6.0,5.02,5.04
HON,2022-10-27,6.0,4.3,4.5
HON,2022-07-28,6.0,4.05,4.2
HON,2022-04-29,6.0,3.72,3.82
HON,2022-02-03,6.0,4.16,4.18
HON,2021-10-22,6.0,3.99,4.04
HON,2021-07-23,6.0,3.89,4.04
HON,2021-04-23,6.0,3.6,3.84
HON,2021-01-29,6.0,4.0,4.14
HON,2020-10-30,6.0,2.97,3.12
HON,2020-07-24,6.0,2.48,2.52
HON,2020-05-01,6.0,3.89,4.42
HON,2020-01-31,6.0,4.08,4.12
HON,2019-10-17,6.0,4.02,4.16
HON,2019-07-18,6.0,4.17,4.2
HON,2019-04-18,6.0,3.67,3.84
HON,2019-02-01,6.0,3.78,3.82
HON,2018-10-19,6.0,3.98,4.06
HON,2018-07-20,6.0,4.02,4.24
HON,2018-04-20,6.0,3.8,3.9
HON,2018-01-26,6.0,3.68,3.7
HON,2017-10-20,6.0,3.49,3.5
HON,2017-07-21,6.0,3.56,3.6
HON,2017-04-21,6.0,3.25,3.42
HON,2017-01-27,6.0,3.48,3.48
HON,2016-10-21,6.0,3.2,3.2
HON,2016-07-22,6.0,3.28,3.32
HON,2016-04-22,6.0,3.0,3.06
HON,2016-01-29,6.0,3.17,3.06
HON,2015-10-16,6.0,3.09,3.2
HON,2015-07-17,7.0,2.98,3.02
HON,2015-04-17,7.0,2.79,2.82
HON,2015-01-23,7.0,2.83,2.86
HON,2014-10-17,6.0,2.83,2.94
HON,2014-07-18,7.0,2.71,2.76
GE,2026-10-20,8.0,1.99,
GE,2026-07-16,6.0,1.86,2.02
GE,2026-04-21,6.0,1.6,1.86
GE,2026-01-22,6.0,1.43,1.57
GE,2025-10-21,6.0,1.47,1.66
GE,2025-07-17,6.0,1.43,1.66
GE,2025-04-22,6.0,1.27,1.49
GE,2025-01-23,6.0,1.04,1.32
GE,2024-10-22,6.0,1.13,1.15
GE,2024-07-23,6.0,0.99,1.2
GE,2024-04-23,6.0,0.7,0.82
GE,2024-01-23,6.0,0.9,1.03
