Date,AAPL,ABBV,ADBE,AMD,AMZN,AVGO,BAC,CAT,COST,CRM,CSCO,CVX,GE,GOOGL,GS,HD,HON,JNJ,JPM,KO,LLY,MA,MCD,META,MRK,MS,MSFT,NFLX,NKE,NVDA,ORCL,PFE,PG,QCOM,SPY,TSLA,UNH,UPS,V,WMT,XLC,XLE,XLF,XLI,XLK,XLP,XLV,XLY,XOM
2022-04-19,163.72372436523438,134.2119598388672,436.3999938964844,96.93000030517578,158.11549377441406,55.42766189575195,35.351322174072266,215.2447509765625,564.9679565429688,187.8047637939453,45.95225524902344,143.73741149902344,56.04457473754883,128.78355407714844,300.9447326660156,273.929443359375,177.61923217773438,161.2921600341797,117.9639892578125,57.081092834472656,285.9410095214844,354.6673889160156,229.85015869140625,215.2484130859375,74.9827651977539,76.87911224365234,274.87823486328125,34.861000061035156,125.56095886230469,22.107131958007812,75.20314025878906,39.147674560546875,141.82456970214844,127.52677917480469,419.0070495605469,342.7166748046875,494.3013000488281,152.37889099121094,208.3854522705078,49.7545166015625,64.38550567626953,34.46541213989258,34.824825286865234,94.74384307861328,72.4922103881836,70.33130645751953,128.49819946289062,88.55681610107422,75.46783447265625
2022-04-20,163.55747985839844,134.51234436035156,428.1099853515625,94.0199966430664,153.9980010986328,55.43692398071289,35.43172836303711,217.9519805908203,573.742431640625,182.7414093017578,47.00730895996094,144.3229522705078,55.73965072631836,126.83307647705078,305.5223083496094,280.4617004394531,176.84461975097656,162.00579833984375,118.37783813476562,57.86182403564453,282.00341796875,356.0514831542969,230.25518798828125,198.51864624023438,75.56837463378906,78.34906768798828,275.89959716796875,22.618999481201172,124.47988891601562,21.394058227539062,75.89315795898438,38.81221008300781,145.59681701660156,126.88483428955078,418.6963195800781,325.73333740234375,501.9405822753906,152.17111206054688,210.40455627441406,50.3794059753418,61.5940055847168,34.59836959838867,35.06550979614258,95.25773620605469,72.42448425292969,71.3856430053711,130.2249298095703,87.41695404052734,75.63983154296875
2022-04-21,162.76527404785156,136.07467651367188,417.4800109863281,89.8499984741211,148.29600524902344,54.97412109375,34.761688232421875,215.62486267089844,562.5341796875,173.91001892089844,46.79451370239258,137.67269897460938,55.93479537963867,123.63800048828125,299.4666748046875,276.207763671875,176.4843292236328,161.5388641357422,117.4601821899414,58.08112716674805,278.8167724609375,355.2229919433594,229.71517944335938,186.28579711914062,75.3673324584961,76.87911224365234,270.5523681640625,21.82200050354004,124.1042709350586,20.100372314453125,75.12751770019531,38.31291961669922,145.4832000732422,123.06038665771484,412.435302734375,336.260009765625,494.0623474121094,150.86862182617188,209.11001586914062,50.45514678955078,59.84097671508789,33.50040817260742,34.51007843017578,94.28601837158203,71.19596862792969,71.3236312866211,128.78602600097656,86.57049560546875,74.84008026123047
2022-04-22,158.23696899414062,133.0445098876953,408.6700134277344,88.13999938964844,144.35000610351562,54.43804931640625,33.55561065673828,201.5019989013672,543.4833984375,168.21865844726562,45.535560607910156,134.6361541748047,54.31871795654297,118.50782775878906,286.45068359375,267.0856628417969,171.70159912109375,159.93544006347656,114.08642578125,57.238990783691406,268.3422546386719,342.2982482910156,225.1433868408203,182.3633575439453,73.9339370727539,73.27338409423828,264.01995849609375,21.552000045776367,118.24993896484375,19.43511199951172,72.03659057617188,37.548370361328125,144.26646423339844,120.0767822265625,401.1184387207031,335.01666259765625,478.89404296875,149.5501251220703,201.11077880859375,49.50518798828125,58.421409606933594,32.68123245239258,33.48256301879883,91.96881103515625,69.20326232910156,70.20726013183594,124.08867645263672,84.56014251708984,73.20622253417969
2022-04-25,159.30303955078125,134.16903686523438,413.95001220703125,90.69000244140625,146.07400512695312,54.5242805480957,33.314395904541016,201.8746337890625,540.1657104492188,171.29981994628906,46.049781799316406,131.74185180664062,54.81268310546875,121.91389465332031,287.9287414550781,271.3841552734375,172.77346801757812,163.8734588623047,114.05045318603516,57.84428405761719,274.5711364746094,345.63177490234375,227.58230590820312,185.216064453125,74.67686462402344,73.54142761230469,270.4656677246094,20.990999221801758,117.21465301513672,19.820520401000977,72.7644271850586,38.18809509277344,145.42953491210938,123.46724700927734,403.44390869140625,332.67333984375,481.95526123046875,151.53982543945312,202.83042907714844,49.53043746948242,59.22170639038086,31.60044288635254,33.53810501098633,91.96881103515625,70.24312591552734,70.51736450195312,124.92418670654297,85.17093658447266,70.73821258544922
2022-04-26,153.35655212402344,134.06602478027344,399.1199951171875,85.16000366210938,139.39100646972656,51.944984436035156,32.56395721435547,195.91250610351562,526.428955078125,166.89395141601562,45.12772750854492,130.93882751464844,49.14724349975586,117.53160095214844,280.4935302734375,266.9521179199219,169.03553771972656,162.70175170898438,110.67669677734375,57.06354522705078,272.28936767578125,335.4071044921875,223.71246337890625,179.23338317871094,73.83779907226562,71.22408294677734,260.3491516113281,19.84000015258789,110.41668701171875,18.71108627319336,70.4296875,38.25050735473633,142.96022033691406,120.70064544677734,391.7598571777344,292.1400146484375,472.3118896484375,146.27381896972656,194.28054809570312,49.012855529785156,57.27813720703125,31.643335342407227,32.695709228515625,89.95992279052734,67.62651824951172,69.42757415771484,122.7240219116211,80.86165618896484,70.76402282714844
2022-04-27,153.131591796875,135.30210876464844,397.8999938964844,84.91000366210938,138.16700744628906,51.895835876464844,32.385284423828125,199.3220977783203,526.733154296875,171.40780639648438,43.71803665161133,130.69622802734375,47.695831298828125,113.2171630859375,280.5921630859375,268.4117431640625,167.84658813476562,160.42881774902344,109.23723602294922,57.51093292236328,274.4651794433594,352.425537109375,222.41650390625,173.290283203125,73.7765884399414,71.08573150634766,272.8742980957031,18.854000091552734,111.07630920410156,18.339611053466797,70.66600036621094,38.80440902709961,142.5755157470703,122.1472396850586,392.8614807128906,293.836669921875,472.3395080566406,148.95079040527344,206.84934997558594,48.678314208984375,56.0014762878418,32.106529235839844,32.66794204711914,90.29630279541016,68.627685546875,69.68451690673828,122.454833984375,80.87126159667969,72.78485107421875
2022-04-28,160.0463409423828,134.1776123046875,410.5299987792969,89.63999938964844,144.59649658203125,53.69513702392578,32.88557052612305,197.9060821533203,535.1314086914062,182.2606201171875,44.888343811035156,135.33883666992188,47.403099060058594,117.40531158447266,285.23236083984375,277.45367431640625,171.06207275390625,161.62693786621094,110.96461486816406,58.06358337402344,286.1912841796875,369.2489318847656,228.76124572753906,203.77828979492188,77.42129516601562,72.73401641845703,279.05010986328125,19.95199966430664,116.39927673339844,19.70101547241211,71.97042083740234,39.405120849609375,146.19895935058594,133.9822235107422,402.78485107421875,292.5033264160156,482.0930480957031,151.95538330078125,213.17724609375,49.30005645751953,58.24039840698242,33.080101013183594,33.08450698852539,91.31475830078125,71.37491607666016,70.71228790283203,124.1443862915039,82.53054809570312,74.98629760742188
2022-04-29,154.1878662109375,126.08284759521484,395.95001220703125,85.5199966430664,124.28150177001953,51.41818618774414,31.876047134399414,196.13609313964844,506.2990417480469,172.6441650390625,43.42544937133789,131.055908203125,45.46379089355469,113.03389739990234,273.65863037109375,267.3437194824219,174.29563903808594,158.9839630126953,107.38394927978516,56.67757034301758,281.2428283691406,354.189697265625,224.23443603515625,198.5681915283203,77.51742553710938,70.28337097167969,267.3824768066406,19.035999298095703,114.24626922607422,18.4710750579834,69.3804702758789,38.28171157836914,143.64016723632812,126.29712677001953,387.8997497558594,290.2533264160156,467.5040283203125,143.82061767578125,205.90257263183594,48.2838134765625,56.26824188232422,32.23091125488281,31.94589614868164,88.894775390625,68.40034484863281,68.7896499633789,120.95095825195312,78.3366928100586,73.3094253540039
2022-05-02,154.49105834960938,126.93265533447266,407.2900085449219,89.83999633789062,124.5,53.45491409301758,32.28700637817383,197.56143188476562,503.6615295410156,174.24366760253906,44.20566177368164,133.63235473632812,46.07363510131836,115.48409271240234,278.0749206542969,273.1908264160156,177.32199096679688,157.38058471679688,108.36458587646484,55.651214599609375,278.7686462402344,349.95947265625,221.96652221679688,209.12705993652344,76.60846710205078,71.4781723022461,274.07867431640625,19.945999145507812,115.51058197021484,19.453031539916992,69.9476089477539,37.71220397949219,141.69869995117188,131.34214782714844,390.2347106933594,300.9800109863281,460.7012634277344,142.70187377929688,204.3568115234375,47.96506118774414,57.82118606567383,32.74557113647461,31.955158233642578,89.08162689208984,69.44025421142578,67.88594818115234,120.19902038574219,79.48135375976562,74.30693817138672
2022-05-03,155.97767639160156,128.41769409179688,407.5799865722656,91.12999725341797,124.25350189208984,53.90195846557617,33.17145919799805,199.00538635253906,502.83306884765625,175.01885986328125,44.25885772705078,135.92442321777344,47.36041259765625,116.2280044555664,281.8730773925781,271.40191650390625,177.4751434326172,157.0722198486328,110.68571472167969,55.335418701171875,277.3341979980469,348.7411193847656,221.27354431152344,210.0185089111328,76.12773132324219,73.03925323486328,271.4869079589844,19.98699951171875,112.5605239868164,19.521753311157227,69.2765121459961,38.453346252441406,139.75729370117188,130.42897033691406,392.0235290527344,303.0833435058594,459.2947692871094,142.3343048095703,201.487548828125,48.132320404052734,57.9736213684082,33.663394927978516,32.37171936035156,89.6702880859375,69.56116485595703,67.69100189208984,120.57964324951172,79.28413391113281,75.83763885498047
2022-05-04,162.37405395507812,130.12591552734375,423.3500061035156,99.41999816894531,125.92849731445312,55.987850189208984,34.50260925292969,207.36167907714844,518.4013061523438,182.0054931640625,45.73059844970703,140.1905975341797,49.0496711730957,121.10857391357422,290.3384704589844,280.613037109375,185.41036987304688,158.7549285888672,114.34735107421875,57.04600143432617,283.9095458984375,359.1997375488281,228.8782196044922,221.29055786132812,77.36885833740234,76.06547546386719,279.3873291015625,20.400999069213867,115.49224853515625,20.25075912475586,71.09136199951172,38.742000579833984,140.7861785888672,134.75979614257812,403.9618225097656,317.5400085449219,466.64910888671875,146.87313842773438,207.2454833984375,48.79824447631836,59.9648323059082,35.06156539916992,33.36222839355469,92.26778411865234,72.00370025634766,69.21492767333984,123.2531967163086,81.6119384765625,78.85596466064453
2022-05-05,153.32717895507812,130.63235473632812,400.510009765625,93.87000274658203,116.40699768066406,53.792518615722656,33.537742614746094,201.1573028564453,492.5874328613281,169.07237243652344,43.9840087890625,139.07803344726562,47.92756652832031,115.40731811523438,280.4488220214844,266.1956787109375,178.2227325439453,155.72430419921875,111.48641204833984,56.589839935302734,281.4739074707031,344.4328918457031,224.0184783935547,206.3040771484375,76.92308044433594,74.07706451416016,267.2187194824219,18.832000732421875,108.68512725830078,18.766857147216797,68.81333923339844,37.79801559448242,138.191650390625,128.0601806640625,389.60382080078125,291.09332275390625,454.790283203125,143.6687774658203,198.28016662597656,48.380130767822266,57.7545051574707,34.534027099609375,32.39024353027344,89.85713958740234,68.54063415527344,67.90364074707031,120.85814666748047,77.03811645507812,77.6606674194336
2022-05-06,154.05201721191406,131.1903533935547,391.010009765625,95.33999633789062,114.77249908447266,53.80271530151367,33.45734786987305,199.9649200439453,479.29486083984375,166.5210723876953,43.73576736450195,142.78378295898438,47.7080192565918,114.65547180175781,280.3502197265625,261.92388916015625,176.0249786376953,155.38072204589844,111.3064956665039,56.79161071777344,285.8350524902344,338.3409423828125,225.6923828125,201.8368682861328,77.2552261352539,73.45787811279297,264.6944274902344,18.097000122070312,104.89218139648438,18.598546981811523,68.52030181884766,38.25830841064453,139.56939697265625,127.10181427001953,387.2783203125,288.54998779296875,459.2947692871094,143.77267456054688,195.94223022460938,47.37288284301758,56.56359100341797,35.5633659362793,32.158817291259766,89.24982452392578,67.98925018310547,67.97454833984375,120.47750854492188,76.06181335449219,78.84736633300781
2022-05-09,148.9391326904297,129.5851287841797,376.9100036621094,86.36000061035156,108.78900146484375,52.209312438964844,32.492488861083984,192.1768341064453,474.9814453125,160.5353546142578,43.40773010253906,133.21409606933594,44.500240325927734,111.45047760009766,276.704345703125,264.3445739746094,174.70095825195312,156.22647094726562,109.63311767578125,56.67757034301758,278.450927734375,319.6947937011719,222.7315216064453,194.34861755371094,76.5997085571289,70.77176666259766,254.91526794433594,17.309999465942383,101.88716125488281,16.8806095123291,67.62232971191406,37.94624710083008,139.2205047607422,121.98446655273438,374.8788146972656,262.3699951171875,447.16021728515625,144.9792938232422,186.4552001953125,47.92719268798828,55.09638214111328,32.621192932128906,31.39047622680664,87.09143829345703,65.35807800292969,67.94793701171875,117.35836791992188,72.82022857666016,72.63005828857422
2022-05-10,151.3388671875,130.55514526367188,393.0299987792969,88.7300033569336,108.85900115966797,53.922359466552734,31.947509765625,189.10260009765625,477.4856872558594,164.01882934570312,43.930809020996094,134.4939727783203,44.70758819580078,113.31670379638672,273.2734069824219,259.12054443359375,175.43052673339844,156.01502990722656,106.96112060546875,56.1512336730957,275.0525207519531,317.1020202636719,221.1025848388672,195.77491760253906,76.748291015625,69.9955825805664,259.6554870605469,17.766000747680664,100.31133270263672,17.522972106933594,68.55812072753906,38.609378814697266,138.48684692382812,123.69326782226562,375.74493408203125,266.67999267578125,448.6217956542969,145.4427947998047,187.01556396484375,47.252506256103516,55.34408950805664,32.9171257019043,31.112775802612305,86.521484375,66.35443115234375,67.47835540771484,117.77609252929688,72.60379791259766,73.11163330078125
2022-05-11,143.4932403564453,130.44354248046875,379.3299865722656,87.91999816894531,105.37200164794922,52.597930908203125,31.777767181396484,191.17079162597656,465.6976013183594,158.24900817871094,43.13288497924805,136.48484802246094,44.177024841308594,112.53170013427734,270.12908935546875,251.8228759765625,172.95358276367188,155.16928100585938,106.2863540649414,56.41440963745117,276.0055847167969,317.62847900390625,219.9776153564453,186.949462890625,77.95445251464844,68.80078887939453,251.0323944091797,16.636999130249023,98.87295532226562,16.561922073364258,67.1402587890625,38.57817077636719,136.53646850585938,119.61568450927734,369.77581787109375,244.6666717529297,446.9118957519531,141.80690002441406,190.049072265625,46.75839614868164,54.34372329711914,33.35886764526367,30.8258056640625,85.73663330078125,64.26016998291016,67.18597412109375,116.99632263183594,70.00186920166016,74.63370513916016
2022-05-12,139.63414001464844,132.44361877441406,388.489990234375,87.05999755859375,106.93049621582031,53.0115852355957,31.33107566833496,189.13986206054688,462.936279296875,157.41493225097656,42.8137092590332,137.78146362304688,44.689300537109375,111.78032684326172,268.2120666503906,257.81231689453125,174.65560913085938,156.70217895507812,106.19640350341797,56.589839935302734,280.9251403808594,313.1155700683594,219.76165771484375,189.4257354736328,79.38786315917969,68.53915405273438,246.02235412597656,17.430999755859375,98.8546371459961,16.108781814575195,66.85670471191406,39.632083892822266,135.98175048828125,119.13648986816406,369.3897399902344,242.6666717529297,440.1551513671875,142.75784301757812,187.7501983642578,46.71405029296875,54.934410095214844,33.50040817260742,30.59438133239746,85.8954849243164,63.597537994384766,67.16826629638672,118.12886810302734,70.48282623291016,74.97251892089844
2022-05-13,144.09075927734375,131.76547241210938,405.45001220703125,95.12000274658203,113.05500030517578,54.557682037353516,31.4204044342041,190.35092163085938,473.49603271484375,163.7833251953125,43.93968200683594,140.4248046875,45.76871871948242,114.95661163330078,275.0023193359375,263.45465087890625,175.2078399658203,155.8035888671875,107.14102172851562,57.65129852294922,281.70758056640625,324.3830871582031,220.526611328125,196.7357177734375,79.02076721191406,70.2397689819336,251.5816192626953,18.763999938964844,103.5362548828125,17.633516311645508,67.2725830078125,39.262428283691406,137.4400634765625,121.99351501464844,378.2210693359375,256.5299987792969,446.2225341796875,143.49124145507812,192.841552734375,46.89459228515625,56.22060775756836,34.64554214477539,31.038721084594727,86.98867797851562,65.711181640625,68.17829132080078,119.38208770751953,73.25788879394531,77.19648742675781
2022-05-16,142.55294799804688,133.45652770996094,402.8599853515625,94.23999786376953,110.81050109863281,54.041080474853516,31.098793029785156,193.01527404785156,470.88702392578125,161.04559326171875,43.44319152832031,144.72445678710938,45.51258087158203,113.36624145507812,271.8222351074219,263.4190368652344,175.59716796875,156.88720703125,106.39433288574219,57.86182403564453,289.1939392089844,321.3908386230469,219.62664794921875,198.1422576904297,80.69015502929688,69.68161010742188,251.94769287109375,18.650999069213867,103.16062927246094,17.19332504272461,65.89254760742188,39.8523063659668,138.78208923339844,121.07130432128906,376.68646240234375,241.4566650390625,449.7341613769531,144.8855438232422,191.46707153320312,46.94526672363281,55.85856628417969,35.559078216552734,30.77952003479004,86.8672103881836,65.13076782226562,68.48839569091797,120.26399230957031,71.6755599975586,79.01216888427734
2022-05-17,146.177001953125,132.86424255371094,409.6499938964844,102.47000122070312,115.36849975585938,56.4042854309082,32.15299987792969,198.51162719726562,467.0210876464844,160.6629180908203,44.86174011230469,145.5777130126953,46.592002868652344,115.37512969970703,280.3591613769531,267.833251953125,180.2143096923828,157.5391387939453,109.9209976196289,57.703922271728516,291.1451721191406,330.2898254394531,217.45773315429688,200.69778442382812,81.28450012207031,72.32411193847656,257.0733947753906,19.055999755859375,106.1839828491211,18.102588653564453,67.94371032714844,40.379268646240234,138.38844299316406,126.29712677001953,384.4350280761719,253.8699951171875,452.7770690917969,147.60154724121094,197.45858764648438,41.60489273071289,57.07806396484375,35.97080612182617,31.60338592529297,88.83871459960938,67.01705932617188,68.01881408691406,121.91639709472656,73.48391723632812,80.01990509033203
2022-05-18,137.92982482910156,130.8470001220703,397.8800048828125,96.27999877929688,107.11250305175781,52.9188346862793,31.161340713500977,193.71395874023438,408.87078857421875,154.38279724121094,42.87576675415039,141.7403106689453,45.86019515991211,110.84473419189453,274.76947021484375,253.7985382080078,175.51568603515625,154.61424255371094,108.04071044921875,53.68623352050781,285.1464538574219,327.4047546386719,207.9361572265625,190.416259765625,80.49787902832031,70.37059783935547,245.3689422607422,17.7189998626709,100.2013931274414,16.868661880493164,64.55975341796875,39.63995361328125,129.76373291015625,117.94303131103516,368.9378662109375,236.60333251953125,433.33404541015625,138.8086700439453,193.57717895507812,38.77950668334961,55.210716247558594,35.04869079589844,30.733234405517578,85.53108978271484,63.95060729980469,63.64194869995117,118.76941680908203,68.67926025390625,78.75154113769531
2022-05-19,134.53102111816406,130.23753356933594,394.3800048828125,96.66999816894531,107.31900024414062,50.659523010253906,30.777179718017578,192.61465454101562,402.71014404296875,152.68521118164062,36.988773345947266,140.72821044921875,46.189510345458984,109.34351348876953,276.0863037109375,256.0946044921875,174.4111785888672,153.2398681640625,106.43929290771484,52.6335563659668,276.5298767089844,323.81781005859375,206.09120178222656,189.47525024414062,80.4891128540039,69.73395538330078,244.46116638183594,18.347999572753906,97.51702117919922,17.05389976501465,63.368751525878906,39.836578369140625,126.77555084228516,118.05155181884766,366.6782531738281,236.47332763671875,439.9253234863281,134.9078826904297,191.04119873046875,37.71522521972656,55.134490966796875,34.92002868652344,30.52958106994629,84.76490783691406,63.249290466308594,62.50784683227539,119.02932739257812,68.72734832763672,79.17721557617188
